frame,segment,x0,y0,x1,y1
0,0,199.35756551141174,11.58435778282211,181.6211565026407,24.54098906677433
0,1,181.6211565026407,24.54098906677433,164.19570937406934,35.88526501293535
0,2,164.19570937406934,35.88526501293535,144.23569398096384,47.30514687326661
0,3,144.23569398096384,47.30514687326661,126.54256587762904,56.138536444607496
0,4,126.54256587762904,56.138536444607496,110.4931449613984,63.235393803450734
0,5,110.4931449613984,63.235393803450734,93.20893656016011,69.98411514707908
0,6,93.20893656016011,69.98411514707908,77.64331392312931,75.28466464896724
0,7,77.64331392312931,75.28466464896724,61.87591873925925,80.0339673443363
0,8,61.87591873925925,80.0339673443363,48.15142149676723,83.7522592889701
0,9,48.15142149676723,83.7522592889701,33.287503975671655,87.39232022266279
0,10,33.287503975671655,87.39232022266279,18.319405945346887,90.70405526728362
0,11,18.319405945346887,90.70405526728362,3.24448973888758,93.73808819918307
1,0,181.7751479289941,4.348516700827133,171.81264060153387,22.802710652626047
1,1,171.81264060153387,22.802710652626047,159.80117144413305,38.18039202533049
1,2,159.80117144413305,38.18039202533049,142.7092011474536,52.06348911378399
1,3,142.7092011474536,52.06348911378399,126.3541466877727,60.82281369437527
1,4,126.3541466877727,60.82281369437527,110.69458790194182,66.17255570053294
1,5,110.69458790194182,66.17255570053294,93.27614440235402,70.22872015177006
1,6,93.27614440235402,70.22872015177006,78.02841069226884,73.215023802579
1,7,78.02841069226884,73.215023802579,62.721950165960834,76.24793519682709
1,8,62.721950165960834,76.24793519682709,49.558655542419615,79.19680319772525
1,9,49.558655542419615,79.19680319772525,35.689402374900055,82.9771631600326
1,10,35.689402374900055,82.9771631600326,22.01321754196755,87.65992186803732
1,11,22.01321754196755,87.65992186803732,8.539804377891869,93.52714324864536
2,0,150.1944209636518,-11.272785074320893,157.24297150302544,8.59884641606618
2,1,157.24297150302544,8.59884641606618,157.6407278203243,29.70628797013842
2,2,157.6407278203243,29.70628797013842,149.9034350959605,51.64702731781529
2,3,149.9034350959605,51.64702731781529,139.41408131530625,66.13609120993772
2,4,139.41408131530625,66.13609120993772,123.0490697685334,73.66607589047939
2,5,123.0490697685334,73.66607589047939,104.80989637775178,74.83933874458455
2,6,104.80989637775178,74.83933874458455,89.3173502112362,70.86529146269618
2,7,89.3173502112362,70.86529146269618,73.6339245758295,65.79861285012188
2,8,73.6339245758295,65.79861285012188,60.03299722259794,63.40251076067696
2,9,60.03299722259794,63.40251076067696,45.02260779854532,65.26601311700028
2,10,45.02260779854532,65.26601311700028,32.05536297804122,71.7598731355663
2,11,32.05536297804122,71.7598731355663,21.070989902370457,82.2971036111503
3,0,132.67962806424362,-21.28123815969701,139.7596364621371,-1.2641409887077089
3,1,139.7596364621371,-1.2641409887077089,144.7394867187594,17.800573565972286
3,2,144.7394867187594,17.800573565972286,149.1586040822845,39.37767316195203
3,3,149.1586040822845,39.37767316195203,148.86521524160304,58.58927534916609
3,4,148.86521524160304,58.58927534916609,140.91352733085415,74.44549144561603
3,5,140.91352733085415,74.44549144561603,128.47986498503877,85.52834469898389
3,6,128.47986498503877,85.52834469898389,111.43697853251899,87.9039688962219
3,7,111.43697853251899,87.9039688962219,96.88117268064013,82.66628266064168
3,8,96.88117268064013,82.66628266064168,86.87961695943216,73.53967659528482
3,9,86.87961695943216,73.53967659528482,75.67428900191095,63.21846905081733
3,10,75.67428900191095,63.21846905081733,62.14490474489719,56.89049149618097
3,11,62.14490474489719,56.89049149618097,46.86918904033905,59.16962588467118
4,0,140.38884192730347,-41.43339369646793,133.98933732806103,-19.360433715821785
4,1,133.98933732806103,-19.360433715821785,132.31439391070876,0.38035540159569337
4,2,132.31439391070876,0.38035540159569337,138.62791797394084,22.054768655344105
4,3,138.62791797394084,22.054768655344105,144.26091361200645,41.520649905539074
4,4,144.26091361200645,41.520649905539074,144.04361854426116,59.9657069110209
4,5,144.04361854426116,59.9657069110209,142.347683185756,78.7212791205375
4,6,142.347683185756,78.7212791205375,137.1393397686747,91.95420559196356
4,7,137.1393397686747,91.95420559196356,119.73553853048361,99.10434478613311
4,8,119.73553853048361,99.10434478613311,106.50973070657784,97.84512000713545
4,9,106.50973070657784,97.84512000713545,93.30693406876242,89.25130620015489
4,10,93.30693406876242,89.25130620015489,82.37489328127276,76.5631691177787
4,11,82.37489328127276,76.5631691177787,74.20555274220669,63.36532704906989
5,0,156.5511411665259,-54.4849575172625,141.59323721657137,-37.441672579905685
5,1,141.59323721657137,-37.441672579905685,132.93276854517978,-17.40800799147638
5,2,132.93276854517978,-17.40800799147638,129.2979702628432,6.258728415635062
5,3,129.2979702628432,6.258728415635062,129.98576003688413,25.580848037719875
5,4,129.98576003688413,25.580848037719875,138.18847739801504,41.7289980728774
5,5,138.18847739801504,41.7289980728774,146.8219653215774,59.470803514860165
5,6,146.8219653215774,59.470803514860165,150.8713656271899,76.53303628213177
5,7,150.8713656271899,76.53303628213177,153.59202109837213,93.19299305761302
5,8,153.59202109837213,93.19299305761302,150.55220236139968,105.36916882684741
5,9,150.55220236139968,105.36916882684741,134.63717400640598,113.92555280464225
5,10,134.63717400640598,113.92555280464225,119.74791153381142,115.31506208083528
5,11,119.74791153381142,115.31506208083528,105.54987660585277,107.03115312706169
6,0,173.18681318681325,-63.00566757643412,153.18139817874334,-49.66194006206706
6,1,153.18139817874334,-49.66194006206706,139.07947053119096,-32.831224823978005
6,2,139.07947053119096,-32.831224823978005,129.06564593897616,-10.955374543258927
6,3,129.06564593897616,-10.955374543258927,124.5144241068761,9.371204883097562
6,4,124.5144241068761,9.371204883097562,128.1679848057397,27.646162708768372
6,5,128.1679848057397,27.646162708768372,137.19390907432694,45.38303409839159
6,6,137.19390907432694,45.38303409839159,148.4214718260261,58.36655109170147
6,7,148.4214718260261,58.36655109170147,159.20654247561544,71.81097024044158
6,8,159.20654247561544,71.81097024044158,161.828600055753,86.46032408111364
6,9,161.828600055753,86.46032408111364,160.20022997345052,101.97919615274756
6,10,160.20022997345052,101.97919615274756,146.378390909215,113.00750382638114
6,11,146.378390909215,113.00750382638114,130.88854191918188,116.55695334063523
7,0,186.9822485207103,-70.44438270745695,168.03379969707356,-60.82799935947327
7,1,168.03379969707356,-60.82799935947327,152.37484510705235,-49.98607463711869
7,2,152.37484510705235,-49.98607463711869,137.83644721730627,-35.70254672717476
7,3,137.83644721730627,-35.70254672717476,125.5583560069091,-21.241403654425085
7,4,125.5583560069091,-21.241403654425085,119.66425221168845,-6.450886517272295
7,5,119.66425221168845,-6.450886517272295,120.46978354000976,11.025471808177372
7,6,120.46978354000976,11.025471808177372,122.48425599341783,26.04882035270049
7,7,122.48425599341783,26.04882035270049,127.19667396531537,38.63935355422478
7,8,127.19667396531537,38.63935355422478,137.07154252127748,47.67488507957148
7,9,137.07154252127748,47.67488507957148,149.5331531932527,56.784783161407915
7,10,149.5331531932527,56.784783161407915,159.1985747114698,66.62358251255367
7,11,159.1985747114698,66.62358251255367,166.6000721625408,78.59732382999655
8,0,201.38630600169068,-78.76221871760066,181.7382993090631,-66.81856818416503
8,1,181.7382993090631,-66.81856818416503,164.15489851614302,-56.80497753889756
8,2,164.15489851614302,-56.80497753889756,145.8044088896852,-45.19694438047952
8,3,145.8044088896852,-45.19694438047952,129.05662060280952,-33.13841292856637
8,4,129.05662060280952,-33.13841292856637,119.45595057381632,-19.56785597291264
8,5,119.45595057381632,-19.56785597291264,115.22396569433414,-1.8456198366765761
8,6,115.22396569433414,-1.8456198366765761,114.15903892727738,14.73673037390273
8,7,114.15903892727738,14.73673037390273,119.68626258637948,30.291946466098295
8,8,119.68626258637948,30.291946466098295,126.98758496409647,41.994956272881495
8,9,126.98758496409647,41.994956272881495,138.29171429598853,52.579884948801464
8,10,138.29171429598853,52.579884948801464,150.31612788012688,61.78039898702764
8,11,150.31612788012688,61.78039898702764,161.97016397189617,71.5425048678043
9,0,215.18174133558762,-86.13330916561415,196.74069806344755,-73.08685233694064
9,1,196.74069806344755,-73.08685233694064,179.1582057162076,-63.825963743768625
9,2,179.1582057162076,-63.825963743768625,158.9759454916142,-54.75681437840353
9,3,158.9759454916142,-54.75681437840353,140.86213266259614,-46.03120510308224
